2024-05-05 14:40:17,684 - root - INFO - Starting the process...
2024-05-05 14:40:17,768 - root - INFO - Training and hyperparameter tuning starts.
2024-05-05 14:40:17,768 - optuna.storages._in_memory - INFO - A new study created in memory with name: no-name-f08fd999-7db3-4f65-b66d-6374919f7f16
2024-05-05 14:40:21,381 - root - INFO - New best model saved with score: 0.0003814624797087163
2024-05-05 14:40:21,381 - optuna.study.study - INFO - Trial 0 finished with value: 0.0003814624797087163 and parameters: {'batch_size': 64, 'num_layers': 4, 'hidden_dim': 128, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.002265370746003531, 'tw': 30}. Best is trial 0 with value: 0.0003814624797087163.
2024-05-05 14:42:20,397 - optuna.study.study - INFO - Trial 241 finished with value: 0.00029166945023462176 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006054354021295833, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:21,214 - optuna.study.study - INFO - Trial 242 finished with value: 0.00023704972409177572 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006416465224319552, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:22,064 - optuna.study.study - INFO - Trial 243 finished with value: 0.0003825345484074205 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006247161289626074, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:22,890 - optuna.study.study - INFO - Trial 244 finished with value: 0.00028905432554893196 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006797881682743543, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:23,713 - optuna.study.study - INFO - Trial 245 finished with value: 0.0003762610431294888 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006308708372404141, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:24,536 - optuna.study.study - INFO - Trial 246 finished with value: 0.00031464052153751254 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0019296791394166092, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:24,923 - optuna.study.study - INFO - Trial 247 finished with value: 0.0003298378724139184 and parameters: {'batch_size': 128, 'num_layers': 4, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005356568717293396, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:25,759 - optuna.study.study - INFO - Trial 248 finished with value: 0.00021320565429050475 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0007126004049304272, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:26,367 - optuna.study.study - INFO - Trial 249 finished with value: 0.0003431087243370712 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.000715223107357252, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:27,202 - optuna.study.study - INFO - Trial 250 finished with value: 0.00031310669146478176 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005812550903310417, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:27,924 - optuna.study.study - INFO - Trial 251 finished with value: 0.0004669067566283047 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006673164049768947, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:28,640 - optuna.study.study - INFO - Trial 252 finished with value: 0.0002629245864227414 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0007443849952830019, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:29,478 - optuna.study.study - INFO - Trial 253 finished with value: 0.00042306864634156227 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.00047227533533677856, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:30,204 - optuna.study.study - INFO - Trial 254 finished with value: 0.0008846274577081203 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0005775229571440326, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:30,532 - optuna.study.study - INFO - Trial 255 finished with value: 0.00034773629158735275 and parameters: {'batch_size': 32, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0008086101454369741, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:31,363 - optuna.study.study - INFO - Trial 256 finished with value: 0.0004040451312903315 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 256, 'lr': 0.0006461344705085628, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:32,081 - optuna.study.study - INFO - Trial 257 finished with value: 0.0003118419845122844 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006998442203486488, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:32,921 - optuna.study.study - INFO - Trial 258 finished with value: 0.00039401842514052987 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.00040233553397695687, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:33,648 - optuna.study.study - INFO - Trial 259 finished with value: 0.0003191016148775816 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.0007672304074136817, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:33,998 - optuna.study.study - INFO - Trial 260 finished with value: 0.00022455723956227303 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.001580132069580074, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:34,338 - optuna.study.study - INFO - Trial 261 finished with value: 0.0003670012520160526 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0015442140229018635, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:34,687 - optuna.study.study - INFO - Trial 262 finished with value: 0.0003438762214500457 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.001684164494827102, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:35,028 - optuna.study.study - INFO - Trial 263 finished with value: 0.0003957677981816232 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0005097273265610025, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:35,375 - optuna.study.study - INFO - Trial 264 finished with value: 0.0002483828575350344 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.001461114202892623, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:35,738 - optuna.study.study - INFO - Trial 265 finished with value: 0.000541024433914572 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0015226850012953657, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:36,131 - optuna.study.study - INFO - Trial 266 finished with value: 0.00029873294988647103 and parameters: {'batch_size': 64, 'num_layers': 4, 'hidden_dim': 64, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0018195855025479716, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:36,487 - optuna.study.study - INFO - Trial 267 finished with value: 0.00037721157423220575 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0014005791795305804, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:36,846 - optuna.study.study - INFO - Trial 268 finished with value: 0.0003313505440019071 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.002382814734830727, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:37,206 - optuna.study.study - INFO - Trial 269 finished with value: 0.0005637358990497887 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0015533660228688353, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:37,554 - optuna.study.study - INFO - Trial 270 finished with value: 0.0002616836572997272 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0013431128866178128, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:37,880 - optuna.study.study - INFO - Trial 271 finished with value: 0.003048860700801015 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0005535940220120024, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:38,232 - optuna.study.study - INFO - Trial 272 finished with value: 0.00035073061008006334 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0019919654041056665, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:38,561 - optuna.study.study - INFO - Trial 273 finished with value: 0.00023140860139392316 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.0017172300436522868, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:38,890 - optuna.study.study - INFO - Trial 274 finished with value: 0.0003499793238006532 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.0018239819758894195, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:39,238 - optuna.study.study - INFO - Trial 275 finished with value: 0.00036548127536661923 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.0021565507168113344, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:39,545 - optuna.study.study - INFO - Trial 276 finished with value: 0.0004059381899423897 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0016347252523052835, 'tw': 20}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:39,873 - optuna.study.study - INFO - Trial 277 finished with value: 0.00039903371362015605 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.0014386359437477743, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:40,210 - optuna.study.study - INFO - Trial 278 finished with value: 0.00032006806577555835 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.0017214143948024625, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:40,526 - optuna.study.study - INFO - Trial 279 finished with value: 0.0002495364169590175 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.0012642673590547886, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:40,847 - optuna.study.study - INFO - Trial 280 finished with value: 0.0004007419920526445 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.0012064828122129662, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:41,188 - optuna.study.study - INFO - Trial 281 finished with value: 0.00022093897860031575 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.001324900126065428, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:41,529 - optuna.study.study - INFO - Trial 282 finished with value: 0.0003452522214502096 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.0012554821517626513, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:41,861 - optuna.study.study - INFO - Trial 283 finished with value: 0.0004561122914310545 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.00141781986737838, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:42,213 - optuna.study.study - INFO - Trial 284 finished with value: 0.00037102759233675897 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.0013551919958251168, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:42,601 - optuna.study.study - INFO - Trial 285 finished with value: 0.0003229927970096469 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.001262930202281181, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:42,934 - optuna.study.study - INFO - Trial 286 finished with value: 0.00033481078571639955 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0006273090815667353, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:43,252 - optuna.study.study - INFO - Trial 287 finished with value: 0.00033765356056392193 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.0011595505389719427, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:43,613 - optuna.study.study - INFO - Trial 288 finished with value: 0.00024503417080268264 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0006172086298067928, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:43,955 - optuna.study.study - INFO - Trial 289 finished with value: 0.00014337970060296357 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0006317227139343698, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:44,281 - optuna.study.study - INFO - Trial 290 finished with value: 0.00028465321520343423 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0005458196563953742, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:44,637 - optuna.study.study - INFO - Trial 291 finished with value: 0.0003169435658492148 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.000589888426485472, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:44,994 - optuna.study.study - INFO - Trial 292 finished with value: 0.0017143493751063943 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0006113546863040255, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:45,320 - optuna.study.study - INFO - Trial 293 finished with value: 0.0015247000847011805 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0005114769517985017, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:45,669 - optuna.study.study - INFO - Trial 294 finished with value: 0.0003079734742641449 and parameters: {'batch_size': 32, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 256, 'lr': 0.00010816319174890778, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:46,027 - optuna.study.study - INFO - Trial 295 finished with value: 0.0002786974364425987 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0006615183347040973, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:46,382 - optuna.study.study - INFO - Trial 296 finished with value: 0.0003335672081448138 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.0015625224185667154, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:46,715 - optuna.study.study - INFO - Trial 297 finished with value: 0.0005716298473998904 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.00047067210815197473, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:47,077 - optuna.study.study - INFO - Trial 298 finished with value: 0.0005179460858926177 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.000598892695496779, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:47,406 - optuna.study.study - INFO - Trial 299 finished with value: 0.00030314415926113725 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0013616473395191482, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:47,760 - optuna.study.study - INFO - Trial 300 finished with value: 0.0003148949472233653 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.0006782942488198278, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:48,116 - optuna.study.study - INFO - Trial 301 finished with value: 0.0003989214892499149 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0005889166655672866, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:48,445 - optuna.study.study - INFO - Trial 302 finished with value: 0.00033541343873366714 and parameters: {'batch_size': 16, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.0007152471957782895, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:48,782 - optuna.study.study - INFO - Trial 303 finished with value: 0.0003580753109417856 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.0014922145507624235, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:49,134 - optuna.study.study - INFO - Trial 304 finished with value: 0.0003838687262032181 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0005478934374494391, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:49,490 - optuna.study.study - INFO - Trial 305 finished with value: 0.0003060200542677194 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.001104932704033841, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:49,851 - optuna.study.study - INFO - Trial 306 finished with value: 0.00026811080169864 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006451463202893987, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:50,203 - optuna.study.study - INFO - Trial 307 finished with value: 0.0003697971988003701 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0012008340601040207, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:50,553 - optuna.study.study - INFO - Trial 308 finished with value: 0.0008819742361083627 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0003388622212571187, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:50,882 - optuna.study.study - INFO - Trial 309 finished with value: 0.0004767628270201385 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 256, 'lr': 0.0005017320290598459, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:51,259 - optuna.study.study - INFO - Trial 310 finished with value: 0.00031013210536912084 and parameters: {'batch_size': 32, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 128, 'lr': 0.0007111570359707786, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:51,572 - optuna.study.study - INFO - Trial 311 finished with value: 0.0003345406730659306 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0016572351039475979, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:51,895 - optuna.study.study - INFO - Trial 312 finished with value: 0.0003418568812776357 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0008813111192102133, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:52,260 - optuna.study.study - INFO - Trial 313 finished with value: 0.0004040476924274117 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 32, 'lr': 0.0005534382656787099, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:52,584 - optuna.study.study - INFO - Trial 314 finished with value: 0.0003220094949938357 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006363888872273222, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:52,952 - optuna.study.study - INFO - Trial 315 finished with value: 0.0002795429027173668 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.001336057452052412, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:53,291 - optuna.study.study - INFO - Trial 316 finished with value: 0.0011092845816165209 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.00043841626767207446, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:53,619 - optuna.study.study - INFO - Trial 317 finished with value: 0.00029276800341904163 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0007382134037209548, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:53,966 - optuna.study.study - INFO - Trial 318 finished with value: 0.00032916548661887646 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0008220325475045699, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:54,545 - optuna.study.study - INFO - Trial 319 finished with value: 0.0003837344120256603 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 128, 'lr': 0.00028050101606656513, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:54,920 - optuna.study.study - INFO - Trial 320 finished with value: 0.0002874501806218177 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0006626734376565855, 'tw': 40}. Best is trial 144 with value: 0.00013447443780023605.
2024-05-05 14:42:55,483 - optuna.study.study - INFO - Trial 321 finished with value: 0.00033466616878286004 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.0005964567506346843, 'tw': 30}. Best is trial 144 with value: 0.00013447443780023605.
